"name","run.no.in.std.order","run.no","run.no.std.rp","sizea","sizeb","temp","Blocks"
"1123","2327",1123,2327,"11","1","nn",".5"
"1124","4021",1124,4021,"14","7","tn",".9"
"1125","3176",1125,3176,"14","14","nn",".7"
"1126","4545",1126,4545,"10","1","nt",".10"
"1127","1146",1127,1146,"5","3","tn",".3"
"1128","3441",1128,3441,"6","6","nn",".8"
"1129","1843",1129,1843,"10","6","tt",".4"
"1130","4391",1130,4391,"11","8","tn",".10"
"1131","435",1131,435,"10","5","tt",".1"
"1132","3271",1132,3271,"8","3","nt",".7"
"1133","2063",1133,2063,"8","4","tt",".5"
"1134","393",1134,393,"2","0","nt",".1"
"1135","217",1135,217,"13","3","tt",".1"
"1136","427",1136,427,"14","0","tn",".1"
"1137","2123",1137,2123,"11","6","tn",".5"
"1138","2408",1138,2408,"12","3","tn",".6"
"1139","391",1139,391,"13","12","tn",".1"
"1140","3193",1140,3193,"11","3","nn",".7"
"1141","1456",1141,1456,"12","6","nn",".4"
"1142","2388",1142,2388,"14","1","tt",".6"
"1143","4065",1143,4065,"10","5","tn",".9"
"1144","1989",1144,1989,"4","0","tt",".5"
"1145","187",1145,187,"13","11","tn",".1"
"1146","2523",1146,2523,"14","1","tn",".6"
"1147","2374",1147,2374,"14","7","nn",".5"
"1148","1821",1148,1821,"14","5","tn",".4"
"1149","1450",1149,1450,"11","6","nt",".4"
"1150","333",1150,333,"12","5","nn",".1"
"1151","471",1151,471,"8","1","tn",".1"
"1152","1300",1152,1300,"7","6","nt",".3"
"1153","2514",1153,2514,"11","4","tn",".6"
"1154","1337",1154,1337,"7","3","nt",".3"
"1155","3797",1155,3797,"1","0","tt",".8"
"1156","2304",1156,2304,"14","5","nt",".5"
"1157","986",1157,986,"10","4","tn",".3"
"1158","103",1158,103,"6","2","tt",".1"
"1159","1430",1159,1430,"6","6","tt",".4"
"1160","3405",1160,3405,"4","2","nt",".8"
"1161","1998",1161,1998,"6","1","nt",".5"
"1162","3423",1162,3423,"11","0","nt",".8"
"1163","423",1163,423,"12","4","nt",".1"
"1164","3320",1164,3320,"12","3","tt",".7"
"1165","4271",1165,4271,"11","10","tt",".9"
"1166","4402",1166,4402,"9","6","nt",".10"
"1167","4381",1167,4381,"10","2","nt",".10"
"1168","4377",1168,4377,"2","1","tn",".10"
"1169","4380",1169,4380,"8","1","nn",".10"
"1170","1283",1170,1283,"13","10","nn",".3"
"1171","970",1171,970,"9","5","nn",".3"
"1172","1323",1172,1323,"6","3","tt",".3"
"1173","2168",1173,2168,"13","0","nn",".5"
"1174","440",1174,440,"5","3","nn",".1"
"1175","2825",1175,2825,"2","2","tn",".6"
"1176","1877",1176,1877,"14","4","nt",".4"
"1177","2323",1177,2323,"12","0","nn",".5"
"1178","2533",1178,2533,"12","3","nt",".6"
"1179","2657",1179,2657,"2","1","nt",".6"
"1180","971",1180,971,"9","0","tn",".3"
"1181","4",1181,4,"12","12","tt",".1"
"1182","2350",1182,2350,"11","10","tn",".5"
"1183","945",1183,945,"11","8","nn",".2"
"1184","838",1184,838,"2","1","tn",".2"
"1185","2273",1185,2273,"6","6","nn",".5"
"1186","1748",1186,1748,"13","11","tt",".4"
"1187","1220",1187,1220,"7","5","tn",".3"
"1188","3676",1188,3676,"12","10","tn",".8"
"1189","3466",1189,3466,"12","4","tt",".8"
"1190","983",1190,983,"9","1","tn",".3"
"1191","2472",1191,2472,"8","7","tt",".6"
"1192","2714",1192,2714,"5","0","nt",".6"
"1193","3880",1193,3880,"10","1","tt",".9"
"1194","1125",1194,1125,"14","6","nn",".3"
"1195","2289",1195,2289,"12","2","nn",".5"
"1196","4340",1196,4340,"10","1","nn",".10"
"1197","2784",1197,2784,"13","6","nt",".6"
"1198","3979",1198,3979,"2","2","tt",".9"
"1199","3973",1199,3973,"5","5","tn",".9"
"1200","283",1200,283,"11","11","nn",".1"
"1201","1451",1201,1451,"5","0","nn",".4"
"1202","3914",1202,3914,"12","2","tt",".9"
"1203","1256",1203,1256,"5","1","tn",".3"
"1204","1824",1204,1824,"8","5","nt",".4"
"1205","1546",1205,1546,"14","14","tn",".4"
"1206","1002",1206,1002,"11","10","tt",".3"
"1207","3538",1207,3538,"7","4","nn",".8"
"1208","3674",1208,3674,"8","2","tn",".8"
"1209","2329",1209,2329,"10","10","nn",".5"
"1210","3161",1210,3161,"14","1","nt",".7"
"1211","2008",1211,2008,"14","8","tt",".5"
"1212","2627",1212,2627,"7","4","tn",".6"
"1213","4128",1213,4128,"13","7","tn",".9"
"1214","2933",1214,2933,"1","1","tn",".7"
"1215","4323",1215,4323,"4","2","nn",".10"
"1216","86",1216,86,"9","5","nt",".1"
"1217","4200",1217,4200,"4","3","nt",".9"
"1218","3718",1218,3718,"11","4","tn",".8"
"1219","3372",1219,3372,"2","1","tn",".8"
"1220","597",1220,597,"3","1","nn",".2"
"1221","2192",1221,2192,"12","9","nt",".5"
"1222","1620",1222,1620,"12","3","nn",".4"
"1223","1703",1223,1703,"4","3","nn",".4"
"1224","1908",1224,1908,"1","1","nn",".5"
"1225","893",1225,893,"13","12","nt",".2"
"1226","1349",1226,1349,"3","2","tn",".3"
"1227","1517",1227,1517,"10","5","tn",".4"
"1228","1315",1228,1315,"12","3","tt",".3"
"1229","5",1229,5,"4","0","tn",".1"
"1230","1931",1230,1931,"10","1","tn",".5"
"1231","1348",1231,1348,"13","11","tn",".3"
"1232","3371",1232,3371,"9","0","nn",".8"
"1233","2851",1233,2851,"1","1","nn",".6"
"1234","1192",1234,1192,"14","1","tn",".3"
"1235","4698",1235,4698,"10","6","tt",".10"
"1236","4148",1236,4148,"13","11","nn",".9"
"1237","1225",1237,1225,"8","7","tt",".3"
"1238","2070",1238,2070,"6","6","tn",".5"
"1239","772",1239,772,"4","3","tn",".2"
"1240","4140",1240,4140,"13","9","nn",".9"
"1241","4369",1241,4369,"14","9","tt",".10"
"1242","1738",1242,1738,"13","7","tn",".4"
"1243","3580",1243,3580,"12","6","nn",".8"
"1244","36",1244,36,"7","6","nt",".1"
"1245","53",1245,53,"10","7","nt",".1"
"1246","3970",1246,3970,"12","5","tn",".9"
"1247","2153",1247,2153,"8","7","nt",".5"
"1248","205",1248,205,"10","2","nt",".1"
"1249","521",1249,521,"7","0","tn",".2"
"1250","1120",1250,1120,"14","4","nt",".3"
"1251","2483",1251,2483,"7","6","tn",".6"
"1252","1177",1252,1177,"6","6","nn",".3"
"1253","3951",1253,3951,"4","1","tt",".9"
"1254","1066",1254,1066,"1","1","tn",".3"
"1255","2138",1255,2138,"4","2","nt",".5"
"1256","4556",1256,4556,"12","12","tn",".10"
"1257","194",1257,194,"6","1","tt",".1"
"1258","494",1258,494,"13","12","nn",".2"
"1259","2729",1259,2729,"3","2","tn",".6"
"1260","3540",1260,3540,"12","0","nn",".8"
"1261","348",1261,348,"9","2","nt",".1"
"1262","26",1262,26,"13","5","tt",".1"
"1263","4481",1263,4481,"9","6","tt",".10"
"1264","415",1264,415,"11","11","tn",".1"
"1265","87",1265,87,"11","5","nt",".1"
"1266","305",1266,305,"11","1","tn",".1"
"1267","2747",1267,2747,"12","5","nt",".6"
"1268","3296",1268,3296,"14","10","tt",".7"
"1269","1350",1269,1350,"14","6","tt",".3"
"1270","1363",1270,1363,"12","9","tn",".3"
"1271","3399",1271,3399,"9","4","nn",".8"
"1272","575",1272,575,"3","3","nt",".2"
"1273","3211",1273,3211,"10","10","nn",".7"
"1274","3618",1274,3618,"1","0","tn",".8"
"1275","386",1275,386,"5","2","tt",".1"
"1276","2005",1276,2005,"8","5","nn",".5"
"1277","2079",1277,2079,"12","4","tt",".5"
"1278","3103",1278,3103,"7","5","tt",".7"
"1279","2459",1279,2459,"9","4","nt",".6"
"1280","248",1280,248,"6","2","nn",".1"
"1281","3118",1281,3118,"13","7","nt",".7"
"1282","1887",1282,1887,"14","5","nt",".4"
"1283","1352",1283,1352,"10","7","nt",".3"
"1284","1257",1284,1257,"12","6","tt",".3"
"1285","963",1285,963,"8","4","tt",".3"
"1286","1359",1286,1359,"10","9","nn",".3"
"1287","20",1287,20,"8","8","nn",".1"
"1288","184",1288,184,"10","5","tn",".1"
"1289","3155",1289,3155,"2","1","tt",".7"
"1290","781",1290,781,"14","3","nt",".2"
"1291","2547",1291,2547,"12","2","nn",".6"
"1292","484",1292,484,"12","3","tn",".2"
"1293","3043",1293,3043,"11","11","nt",".7"
"1294","4244",1294,4244,"6","6","nt",".9"
"1295","1559",1295,1559,"12","2","nt",".4"
"1296","3614",1296,3614,"12","7","nn",".8"
"1297","4603",1297,4603,"13","8","tn",".10"
"1298","3576",1298,3576,"14","3","tt",".8"
"1299","1390",1299,1390,"14","3","nn",".3"
"1300","2444",1300,2444,"4","1","nn",".6"
"1301","2371",1301,2371,"3","3","tn",".5"
"1302","3380",1302,3380,"9","4","nt",".8"
"1303","2823",1303,2823,"14","1","nt",".6"
"1304","3726",1304,3726,"8","8","tt",".8"
"1305","55",1305,55,"5","2","tn",".1"
"1306","874",1306,874,"7","2","tn",".2"
"1307","719",1307,719,"13","11","nt",".2"
"1308","1434",1308,1434,"11","0","tn",".4"
"1309","412",1309,412,"11","1","tt",".1"
"1310","4266",1310,4266,"12","0","tt",".9"
"1311","3621",1311,3621,"13","2","nn",".8"
"1312","3862",1312,3862,"14","12","tt",".9"
"1313","1266",1313,1266,"3","2","nt",".3"
"1314","1749",1314,1749,"11","6","tn",".4"
"1315","2998",1315,2998,"11","9","nt",".7"
"1316","4652",1316,4652,"12","10","tt",".10"
"1317","3556",1317,3556,"7","7","nn",".8"
"1318","1842",1318,1842,"12","12","tt",".4"
"1319","2474",1319,2474,"11","7","tn",".6"
"1320","1129",1320,1129,"14","10","nn",".3"
"1321","3955",1321,3955,"13","10","nn",".9"
"1322","769",1322,769,"13","2","nt",".2"
"1323","4175",1323,4175,"14","5","nt",".9"
"1324","3985",1324,3985,"7","7","tn",".9"
"1325","643",1325,643,"9","6","tt",".2"
"1326","830",1326,830,"10","1","tn",".2"
"1327","4354",1327,4354,"14","4","tn",".10"
"1328","27",1328,27,"5","4","tn",".1"
"1329","2305",1329,2305,"6","2","nt",".5"
"1330","222",1330,222,"13","3","nn",".1"
"1331","2923",1331,2923,"12","10","nt",".7"
"1332","4654",1332,4654,"1","1","tt",".10"
"1333","1934",1333,1934,"13","1","nn",".5"
"1334","956",1334,956,"12","6","nt",".3"
"1335","696",1335,696,"11","5","nn",".2"
"1336","2559",1336,2559,"6","1","nn",".6"
"1337","2294",1337,2294,"9","4","tt",".5"
"1338","2961",1338,2961,"13","3","tt",".7"
"1339","4640",1339,4640,"14","2","nn",".10"
"1340","567",1340,567,"11","0","nn",".2"
"1341","762",1341,762,"12","10","nt",".2"
"1342","349",1342,349,"10","2","nn",".1"
"1343","3552",1343,3552,"6","3","tn",".8"
"1344","261",1344,261,"11","10","nn",".1"
"1345","775",1345,775,"12","0","nn",".2"
"1346","953",1346,953,"10","1","tn",".3"
"1347","1373",1347,1373,"8","2","tn",".3"
"1348","890",1348,890,"4","2","tn",".2"
"1349","3807",1349,3807,"10","6","tn",".8"
"1350","2738",1350,2738,"13","13","nn",".6"
"1351","275",1351,275,"14","8","nn",".1"
"1352","2311",1352,2311,"7","5","nn",".5"
"1353","3008",1353,3008,"14","12","nn",".7"
"1354","4408",1354,4408,"5","3","tn",".10"
"1355","1174",1355,1174,"5","4","nn",".3"
"1356","2479",1356,2479,"6","6","tn",".6"
"1357","2475",1357,2475,"9","6","tt",".6"
"1358","3187",1358,3187,"12","3","nn",".7"
"1359","4458",1359,4458,"8","7","nt",".10"
"1360","2779",1360,2779,"14","3","tn",".6"
"1361","3305",1361,3305,"5","4","tn",".7"
"1362","2778",1362,2778,"8","6","tn",".6"
"1363","489",1363,489,"12","2","tn",".2"
"1364","4724",1364,4724,"11","6","nt",".10"
"1365","4205",1365,4205,"9","1","nn",".9"
"1366","3946",1366,3946,"8","1","nn",".9"
"1367","561",1367,561,"12","12","nt",".2"
"1368","434",1368,434,"8","3","tn",".1"
"1369","3812",1369,3812,"6","2","nn",".9"
"1370","3218",1370,3218,"10","6","nt",".7"
"1371","4490",1371,4490,"14","3","nt",".10"
"1372","2042",1372,2042,"12","1","nn",".5"
"1373","421",1373,421,"6","2","nt",".1"
"1374","2550",1374,2550,"12","4","nn",".6"
"1375","1586",1375,1586,"4","1","nn",".4"
"1376","1286",1376,1286,"10","8","nn",".3"
"1377","1261",1377,1261,"14","7","tt",".3"
"1378","3014",1378,3014,"13","6","nn",".7"
"1379","3987",1379,3987,"14","4","nt",".9"
"1380","2030",1380,2030,"14","14","nt",".5"
"1381","2882",1381,2882,"11","6","nn",".7"
"1382","743",1382,743,"11","3","nn",".2"
"1383","4441",1383,4441,"14","14","nt",".10"
"1384","4743",1384,4743,"10","5","tn",".10"
"1385","1652",1385,1652,"12","9","tt",".4"
"1386","2147",1386,2147,"13","6","tt",".5"
"1387","824",1387,824,"9","3","tt",".2"
"1388","3573",1388,3573,"11","4","tt",".8"
"1389","4236",1389,4236,"10","10","nt",".9"
"1390","3239",1390,3239,"6","2","tt",".7"
"1391","2390",1391,2390,"11","11","tn",".6"
"1392","2358",1392,2358,"14","12","nn",".5"
"1393","291",1393,291,"6","5","nn",".1"
"1394","948",1394,948,"11","11","tn",".2"
"1395","2988",1395,2988,"5","3","tt",".7"
"1396","2965",1396,2965,"6","0","tn",".7"
"1397","4431",1397,4431,"12","6","tt",".10"
"1398","668",1398,668,"8","1","tn",".2"
"1399","2489",1399,2489,"11","4","nt",".6"
"1400","3954",1400,3954,"10","8","nn",".9"
"1401","1672",1401,1672,"11","4","tt",".4"
"1402","2835",1402,2835,"12","7","nt",".6"
"1403","898",1403,898,"6","1","tt",".2"
"1404","1463",1404,1463,"3","2","tn",".4"
"1405","345",1405,345,"11","0","nn",".1"
"1406","2809",1406,2809,"13","10","tt",".6"
"1407","4657",1407,4657,"7","2","tt",".10"
"1408","4558",1408,4558,"12","9","tt",".10"
"1409","2309",1409,2309,"6","5","nn",".5"
"1410","3485",1410,3485,"1","1","tn",".8"
"1411","4376",1411,4376,"9","1","tt",".10"
"1412","4351",1412,4351,"3","3","nt",".10"
"1413","1780",1413,1780,"8","4","tn",".4"
"1414","1504",1414,1504,"2","1","nt",".4"
"1415","4030",1415,4030,"2","0","tt",".9"
"1416","313",1416,313,"4","1","nn",".1"
"1417","4303",1417,4303,"13","7","nn",".10"
"1418","536",1418,536,"12","6","tt",".2"
"1419","2570",1419,2570,"4","2","nt",".6"
"1420","2955",1420,2955,"11","3","nt",".7"
"1421","1757",1421,1757,"12","1","nn",".4"
"1422","3349",1422,3349,"13","7","tt",".8"
"1423","3289",1423,3289,"6","5","nt",".7"
"1424","984",1424,984,"8","8","nn",".3"
"1425","298",1425,298,"11","7","tn",".1"
"1426","3911",1426,3911,"3","0","tt",".9"
"1427","2396",1427,2396,"11","10","nt",".6"
"1428","4242",1428,4242,"13","6","tt",".9"
"1429","2182",1429,2182,"7","3","nt",".5"
"1430","2850",1430,2850,"3","0","tn",".6"
"1431","2080",1431,2080,"9","8","nt",".5"
"1432","228",1432,228,"7","5","tn",".1"
"1433","4360",1433,4360,"5","2","tn",".10"
"1434","3876",1434,3876,"13","13","nt",".9"
"1435","1986",1435,1986,"9","1","nn",".5"
"1436","3849",1436,3849,"13","4","tt",".9"
"1437","2207",1437,2207,"12","12","nt",".5"
"1438","266",1438,266,"9","9","tn",".1"
"1439","1637",1439,1637,"14","9","tn",".4"
"1440","3855",1440,3855,"14","1","nn",".9"
"1441","1032",1441,1032,"9","8","tn",".3"
"1442","2097",1442,2097,"4","3","nt",".5"
"1443","2274",1443,2274,"11","2","tn",".5"
"1444","309",1444,309,"11","7","nt",".1"
"1445","172",1445,172,"10","10","tt",".1"
"1446","2715",1446,2715,"12","12","tt",".6"
"1447","2979",1447,2979,"12","0","nn",".7"
"1448","2355",1448,2355,"2","0","nn",".5"
"1449","2928",1449,2928,"5","4","nt",".7"
"1450","1305",1450,1305,"10","3","tt",".3"
"1451","4615",1451,4615,"7","7","tn",".10"
"1452","3162",1452,3162,"1","0","tn",".7"
"1453","3851",1453,3851,"11","1","nn",".9"
"1454","4684",1454,4684,"9","4","nn",".10"
"1455","1969",1455,1969,"13","7","nn",".5"
"1456","33",1456,33,"14","11","tn",".1"
"1457","2370",1457,2370,"3","1","tt",".5"
"1458","592",1458,592,"9","7","nn",".2"
"1459","3481",1459,3481,"6","3","tt",".8"
"1460","2237",1460,2237,"5","3","nt",".5"
"1461","663",1461,663,"2","0","tn",".2"
"1462","3619",1462,3619,"2","0","tn",".8"
"1463","1335",1463,1335,"6","6","tt",".3"
"1464","1462",1464,1462,"9","0","tn",".4"
"1465","3351",1465,3351,"14","3","nt",".8"
"1466","3204",1466,3204,"13","5","nt",".7"
"1467","4626",1467,4626,"11","9","nn",".10"
"1468","1870",1468,1870,"13","13","nn",".4"
"1469","3947",1469,3947,"13","4","nt",".9"
"1470","2640",1470,2640,"14","7","nt",".6"
"1471","1276",1471,1276,"11","11","nt",".3"
"1472","4210",1472,4210,"14","8","tn",".9"
"1473","1607",1473,1607,"11","7","nt",".4"
"1474","1127",1474,1127,"8","1","tn",".3"
"1475","317",1475,317,"4","3","nt",".1"
"1476","674",1476,674,"11","5","nt",".2"
"1477","598",1477,598,"13","8","tt",".2"
"1478","1723",1478,1723,"13","9","tn",".4"
"1479","1991",1479,1991,"8","7","tt",".5"
"1480","760",1480,760,"7","4","nn",".2"
"1481","1661",1481,1661,"10","3","tn",".4"
"1482","4645",1482,4645,"3","3","tn",".10"
"1483","2576",1483,2576,"14","4","nt",".6"
"1484","2915",1484,2915,"13","8","nt",".7"
"1485","2777",1485,2777,"9","1","nt",".6"
"1486","2769",1486,2769,"8","3","tn",".6"
"1487","4195",1487,4195,"10","0","nt",".9"
"1488","1557",1488,1557,"7","7","tn",".4"
"1489","1967",1489,1967,"8","5","tt",".5"
"1490","4528",1490,4528,"4","0","tn",".10"
"1491","2968",1491,2968,"14","2","nn",".7"
"1492","2298",1492,2298,"14","5","tt",".5"
"1493","1111",1493,1111,"12","0","tn",".3"
"1494","1438",1494,1438,"2","0","tn",".4"
"1495","4732",1495,4732,"11","0","nn",".10"
"1496","1536",1496,1536,"11","7","nn",".4"
"1497","1152",1497,1152,"13","13","tt",".3"
"1498","2648",1498,2648,"5","5","tt",".6"
"1499","3180",1499,3180,"6","4","nt",".7"
"1500","3369",1500,3369,"7","0","nt",".8"
"1501","740",1501,740,"14","7","nn",".2"
"1502","3182",1502,3182,"10","3","nt",".7"
"1503","2948",1503,2948,"14","14","nt",".7"
"1504","3571",1504,3571,"9","8","tt",".8"
"1505","169",1505,169,"13","7","tn",".1"
"1506","2426",1506,2426,"10","9","tt",".6"
"1507","3690",1507,3690,"11","1","nt",".8"
"1508","1646",1508,1646,"8","1","nt",".4"
"1509","3280",1509,3280,"9","7","nn",".7"
"1510","2398",1510,2398,"6","2","tn",".6"
"1511","1970",1511,1970,"6","3","nn",".5"
"1512","3283",1512,3283,"14","10","nt",".7"
"1513","780",1513,780,"10","3","tn",".2"
"1514","530",1514,530,"12","5","nn",".2"
"1515","1103",1515,1103,"14","11","tn",".3"
"1516","2922",1516,2922,"8","2","tn",".7"
"1517","1445",1517,1445,"12","6","tn",".4"
"1518","4052",1518,4052,"9","4","tt",".9"
"1519","3393",1519,3393,"12","0","tt",".8"
"1520","3276",1520,3276,"12","11","nn",".7"
"1521","245",1521,245,"8","1","nt",".1"
"1522","2797",1522,2797,"13","5","tt",".6"
"1523","2127",1523,2127,"6","5","tn",".5"
"1524","3691",1524,3691,"12","9","nt",".8"
"1525","2181",1525,2181,"8","8","tn",".5"
"1526","4370",1526,4370,"3","0","nn",".10"
"1527","92",1527,92,"6","5","tt",".1"
"1528","292",1528,292,"4","1","tn",".1"
"1529","3846",1529,3846,"10","4","nt",".9"
"1530","553",1530,553,"13","11","tt",".2"
"1531","2531",1531,2531,"10","3","nn",".6"
"1532","1415",1532,1415,"12","5","tt",".3"
"1533","2781",1533,2781,"7","3","nt",".6"
"1534","4048",1534,4048,"14","3","tn",".9"
"1535","677",1535,677,"11","10","nn",".2"
"1536","1768",1536,1768,"5","5","nt",".4"
"1537","2411",1537,2411,"12","0","nt",".6"
"1538","3746",1538,3746,"11","3","nn",".8"
"1539","3514",1539,3514,"9","9","tt",".8"
"1540","1950",1540,1950,"13","9","nt",".5"
"1541","4422",1541,4422,"3","2","nn",".10"
"1542","3782",1542,3782,"13","12","tt",".8"
"1543","834",1543,834,"11","1","nn",".2"
"1544","2414",1544,2414,"5","3","nn",".6"
"1545","3005",1545,3005,"2","1","nn",".7"
"1546","493",1546,493,"14","7","tn",".2"
"1547","1178",1547,1178,"9","0","nt",".3"
"1548","78",1548,78,"3","0","tt",".1"
"1549","2546",1549,2546,"7","1","nt",".6"
"1550","1013",1550,1013,"5","4","nt",".3"
"1551","2691",1551,2691,"14","11","nt",".6"
"1552","2299",1552,2299,"3","3","nt",".5"
"1553","3107",1553,3107,"8","6","tt",".7"
"1554","3447",1554,3447,"8","6","tn",".8"
"1555","129",1555,129,"2","1","nn",".1"
"1556","1529",1556,1529,"13","13","tt",".4"
"1557","2925",1557,2925,"12","5","tt",".7"
"1558","3263",1558,3263,"6","2","nn",".7"
"1559","1879",1559,1879,"12","12","nn",".4"
"1560","1506",1560,1506,"14","0","tn",".4"
"1561","1906",1561,1906,"14","8","nn",".5"
"1562","2552",1562,2552,"14","5","nt",".6"
"1563","2742",1563,2742,"13","11","tn",".6"
"1564","3885",1564,3885,"12","0","nt",".9"
"1565","2607",1565,2607,"6","4","tt",".6"
"1566","1884",1566,1884,"4","4","tn",".4"
"1567","1470",1567,1470,"4","3","tt",".4"
"1568","3049",1568,3049,"10","2","nn",".7"
"1569","4179",1569,4179,"10","8","tt",".9"
"1570","3041",1570,3041,"14","11","tn",".7"
"1571","876",1571,876,"7","0","nn",".2"
"1572","3223",1572,3223,"11","7","nt",".7"
"1573","3279",1573,3279,"3","1","nn",".7"
"1574","1098",1574,1098,"7","6","nn",".3"
"1575","2855",1575,2855,"12","12","nt",".6"
"1576","524",1576,524,"10","9","nt",".2"
"1577","4321",1577,4321,"12","7","nn",".10"
"1578","3660",1578,3660,"9","0","tn",".8"
"1579","909",1579,909,"12","2","tt",".2"
"1580","212",1580,212,"14","9","tn",".1"
"1581","3817",1581,3817,"6","1","nn",".9"
"1582","1983",1582,1983,"10","3","nt",".5"
"1583","1997",1583,1997,"11","5","nn",".5"
"1584","4318",1584,4318,"14","5","tt",".10"
"1585","851",1585,851,"12","6","nt",".2"
"1586","2223",1586,2223,"7","3","tt",".5"
"1587","2953",1587,2953,"7","5","nn",".7"
"1588","3832",1588,3832,"6","5","tt",".9"
"1589","2889",1589,2889,"3","2","nn",".7"
"1590","3340",1590,3340,"13","4","tt",".8"
"1591","753",1591,753,"12","8","tn",".2"
"1592","2102",1592,2102,"14","1","tn",".5"
"1593","2267",1593,2267,"13","2","nn",".5"
"1594","3901",1594,3901,"8","7","nn",".9"
"1595","4149",1595,4149,"8","3","nt",".9"
"1596","4097",1596,4097,"10","3","nt",".9"
"1597","1106",1597,1106,"8","3","tn",".3"
"1598","1676",1598,1676,"8","7","nn",".4"
"1599","4634",1599,4634,"6","1","nn",".10"
"1600","1940",1600,1940,"12","3","tn",".5"
"1601","4336",1601,4336,"8","7","tt",".10"
"1602","3070",1602,3070,"11","7","tt",".7"
"1603","651",1603,651,"12","9","tt",".2"
"1604","2290",1604,2290,"14","7","tn",".5"
"1605","2422",1605,2422,"9","0","nn",".6"
"1606","4600",1606,4600,"8","0","tn",".10"
"1607","2036",1607,2036,"13","4","nn",".5"
"1608","3942",1608,3942,"14","10","nn",".9"
"1609","1890",1609,1890,"7","0","nn",".4"
"1610","97",1610,97,"13","4","nt",".1"
"1611","4702",1611,4702,"3","0","tn",".10"
"1612","4695",1612,4695,"6","4","tt",".10"
"1613","2537",1613,2537,"14","8","nn",".6"
"1614","1848",1614,1848,"9","1","nn",".4"
"1615","1077",1615,1077,"7","1","tn",".3"
"1616","1746",1616,1746,"5","2","tn",".4"
"1617","1839",1617,1839,"9","9","nt",".4"
"1618","1933",1618,1933,"6","0","tt",".5"
"1619","4500",1619,4500,"4","0","nt",".10"
"1620","3150",1620,3150,"13","11","tt",".7"
"1621","2074",1621,2074,"10","6","nn",".5"
"1622","516",1622,516,"11","5","tn",".2"
"1623","2758",1623,2758,"11","4","nn",".6"
"1624","4564",1624,4564,"1","0","tn",".10"
"1625","2991",1625,2991,"2","0","nn",".7"
"1626","1292",1626,1292,"7","4","tt",".3"
"1627","189",1627,189,"10","7","tt",".1"
"1628","994",1628,994,"4","4","tn",".3"
"1629","2450",1629,2450,"2","2","tt",".6"
"1630","4300",1630,4300,"6","5","tn",".10"
"1631","2930",1631,2930,"9","4","tt",".7"
"1632","3360",1632,3360,"10","2","nn",".8"
"1633","2090",1633,2090,"14","6","nt",".5"
"1634","4491",1634,4491,"12","1","tn",".10"
"1635","4302",1635,4302,"8","8","tn",".10"
"1636","4613",1636,4613,"6","2","tn",".10"
"1637","3522",1637,3522,"14","6","tn",".8"
"1638","4549",1638,4549,"10","7","nt",".10"
"1639","3326",1639,3326,"13","7","nn",".7"
"1640","2906",1640,2906,"7","7","tt",".7"
"1641","2167",1641,2167,"7","4","tt",".5"
"1642","4602",1642,4602,"11","5","nt",".10"
"1643","858",1643,858,"2","2","tn",".2"
"1644","1477",1644,1477,"12","6","nt",".4"
"1645","1472",1645,1472,"6","5","nt",".4"
"1646","2077",1646,2077,"11","9","tn",".5"
"1647","2458",1647,2458,"13","13","tt",".6"
"1648","456",1648,456,"13","9","tn",".1"
"1649","230",1649,230,"7","0","nt",".1"
"1650","3680",1650,3680,"9","2","nt",".8"
"1651","2984",1651,2984,"10","7","tt",".7"
"1652","4009",1652,4009,"14","1","nt",".9"
"1653","3905",1653,3905,"8","1","tt",".9"
"1654","1240",1654,1240,"13","3","tn",".3"
"1655","14",1655,14,"12","1","tt",".1"
"1656","615",1656,615,"10","8","tt",".2"
"1657","4575",1657,4575,"6","3","nt",".10"
"1658","499",1658,499,"3","1","tn",".2"
"1659","1534",1659,1534,"14","2","tn",".4"
"1660","3596",1660,3596,"10","7","nt",".8"
"1661","1273",1661,1273,"5","5","nn",".3"
"1662","2132",1662,2132,"5","5","tt",".5"
"1663","2540",1663,2540,"2","1","nn",".6"
"1664","1770",1664,1770,"14","4","tt",".4"
"1665","3511",1665,3511,"13","10","nn",".8"
"1666","1412",1666,1412,"2","2","nn",".3"
"1667","399",1667,399,"11","4","tt",".1"
"1668","3086",1668,3086,"10","5","tn",".7"
"1669","4141",1669,4141,"13","4","nn",".9"
"1670","3935",1670,3935,"6","4","tt",".9"
"1671","2637",1671,2637,"6","3","tn",".6"
"1672","2198",1672,2198,"10","9","tt",".5"
"1673","3370",1673,3370,"4","4","tt",".8"
"1674","3443",1674,3443,"7","6","tt",".8"
"1675","1307",1675,1307,"11","7","tn",".3"
"1676","3661",1676,3661,"11","7","tt",".8"
"1677","3592",1677,3592,"6","1","tn",".8"
"1678","2677",1678,2677,"13","9","tt",".6"
"1679","4661",1679,4661,"3","1","nn",".10"
"1680","3918",1680,3918,"4","1","tn",".9"
"1681","4411",1681,4411,"12","11","nt",".10"
"1682","1600",1682,1600,"3","2","nn",".4"
"1683","4288",1683,4288,"14","13","nn",".10"
"1684","3711",1684,3711,"14","8","tn",".8"
"1685","487",1685,487,"11","7","tt",".2"
"1686","1153",1686,1153,"12","5","nt",".3"
"1687","2605",1687,2605,"13","13","nt",".6"
"1688","998",1688,998,"6","5","tn",".3"
"1689","2065",1689,2065,"7","6","tt",".5"
